facility_id,timestamp,electricity_kwh,water_liters,hvac_kwh,lighting_kwh,solar_generation_kwh,power_factor,temperature,humidity
FAC-003,2026-07-22 15:00:00,604.61,1587.7,293.03,144.15,106.25,0.96,25.7,38.9
FAC-003,2026-07-22 16:00:00,614.54,1383.4,332.53,114.11,77.11,0.97,25.3,52.9
FAC-003,2026-07-22 17:00:00,558.24,1240.3,279.06,133.04,36.08,0.94,23.1,35.1
FAC-003,2026-07-22 18:00:00,571.47,1371.8,255.28,142.26,0.0,0.95,21.2,42.1
FAC-003,2026-07-22 19:00:00,541.56,1190.0,274.8,120.57,0.0,0.97,20.0,55.0
FAC-003,2026-07-22 20:00:00,229.09,627.3,99.51,50.07,0.0,0.99,18.8,36.6
FAC-003,2026-07-22 21:00:00,222.41,605.3,106.77,41.79,0.0,0.96,17.3,41.8
FAC-003,2026-07-22 22:00:00,235.13,619.6,127.29,49.9,0.0,0.95,18.3,42.6
FAC-003,2026-07-22 23:00:00,237.24,643.8,106.14,55.33,0.0,0.84,15.0,45.4
FAC-003,2026-07-23 00:00:00,217.84,535.6,105.9,47.7,0.0,0.98,17.0,49.1
FAC-003,2026-07-23 01:00:00,212.79,469.5,101.49,47.58,0.0,0.98,17.5,36.2
FAC-003,2026-07-23 02:00:00,203.2,419.9,94.57,48.84,0.0,0.95,16.6,56.0
FAC-003,2026-07-23 03:00:00,228.33,582.4,108.54,56.19,0.0,0.95,19.0,49.4
FAC-003,2026-07-23 04:00:00,217.08,537.8,99.66,50.07,0.0,0.96,18.1,54.8
FAC-003,2026-07-23 05:00:00,233.77,613.0,110.29,48.72,0.0,0.96,21.7,48.4
FAC-003,2026-07-23 06:00:00,203.88,550.0,89.51,36.8,0.0,0.95,23.0,50.2
FAC-003,2026-07-23 07:00:00,212.84,463.6,114.59,40.78,0.0,0.94,24.1,40.4
FAC-003,2026-07-23 08:00:00,485.98,1292.2,218.27,104.79,40.8,0.99,25.5,50.6
FAC-003,2026-07-23 09:00:00,522.54,1263.0,261.63,108.18,71.04,0.93,24.9,59.5
FAC-003,2026-07-23 10:00:00,562.28,1302.6,306.93,120.21,92.8,0.93,25.9,46.0
FAC-003,2026-07-23 11:00:00,619.09,1639.7,315.01,120.13,117.01,0.93,27.7,55.9
FAC-003,2026-07-23 12:00:00,612.93,1679.7,323.45,144.01,124.15,0.93,28.3,53.1
FAC-003,2026-07-23 13:00:00,629.06,1479.4,272.56,139.78,125.82,0.95,27.8,45.7
FAC-003,2026-07-23 14:00:00,653.67,1417.7,296.82,127.09,114.64,0.97,27.7,50.2
FAC-003,2026-07-23 15:00:00,610.29,1372.5,334.71,151.25,100.45,0.97,27.0,55.5
FAC-003,2026-07-23 16:00:00,657.28,1457.3,366.84,161.41,71.85,0.96,24.1,45.6
FAC-003,2026-07-23 17:00:00,544.72,1362.5,257.84,98.73,39.44,0.92,22.1,49.7
FAC-003,2026-07-23 18:00:00,579.32,1416.0,251.69,141.03,0.0,0.95,22.2,45.2
FAC-003,2026-07-23 19:00:00,512.0,1093.5,265.66,95.79,0.0,0.93,20.6,54.8
FAC-003,2026-07-23 20:00:00,222.64,512.2,115.43,45.37,0.0,0.94,18.0,35.3
FAC-003,2026-07-23 21:00:00,235.57,594.7,119.96,55.31,0.0,0.95,18.7,40.6
FAC-003,2026-07-23 22:00:00,210.28,481.2,102.78,50.88,0.0,0.95,16.8,48.4
FAC-003,2026-07-23 23:00:00,219.67,476.4,113.92,40.86,0.0,0.95,17.6,59.3
FAC-003,2026-07-24 00:00:00,213.51,496.0,118.57,48.73,0.0,0.83,17.0,51.1
FAC-003,2026-07-24 01:00:00,220.02,511.9,120.5,49.33,0.0,0.93,17.6,45.9
FAC-003,2026-07-24 02:00:00,219.95,558.6,119.86,48.89,0.0,0.88,18.2,58.7
FAC-003,2026-07-24 03:00:00,231.1,571.4,119.94,55.26,0.0,0.93,19.2,43.8
FAC-003,2026-07-24 04:00:00,205.68,427.2,97.38,42.08,0.0,0.93,20.0,36.6
FAC-003,2026-07-24 05:00:00,202.76,507.8,105.52,45.3,0.0,0.95,21.1,55.3
FAC-003,2026-07-24 06:00:00,219.54,563.9,101.5,42.1,0.0,0.96,21.4,59.2
FAC-003,2026-07-24 07:00:00,233.37,489.1,114.3,52.2,0.0,0.95,22.9,56.2
FAC-003,2026-07-24 08:00:00,508.95,1138.1,227.11,106.03,33.84,0.95,25.1,41.9
FAC-003,2026-07-24 09:00:00,554.61,1264.1,261.28,132.06,72.6,0.99,27.7,52.3
FAC-003,2026-07-24 10:00:00,564.37,1509.6,291.35,140.33,103.2,0.94,28.4,53.9
FAC-004,2026-06-24 10:00:00,534.27,1302.1,260.89,116.03,95.37,0.94,27.2,37.4
FAC-004,2026-06-24 11:00:00,500.95,1325.6,241.78,118.39,105.14,0.94,26.9,36.0
FAC-004,2026-06-24 12:00:00,572.73,1560.6,263.55,142.57,115.25,0.96,27.8,43.4
FAC-004,2026-06-24 13:00:00,554.69,1478.0,241.17,109.96,108.23,0.96,29.2,51.1
FAC-004,2026-06-24 14:00:00,542.1,1455.4,246.23,112.88,105.21,0.96,27.9,47.6
FAC-004,2026-06-24 15:00:00,557.28,1288.2,305.66,133.18,89.56,0.93,27.0,44.0
FAC-004,2026-06-24 16:00:00,571.24,1224.9,306.64,128.35,58.11,0.93,23.8,56.1
FAC-004,2026-06-24 17:00:00,500.82,1344.1,244.89,115.1,35.8,0.92,24.3,52.2
FAC-004,2026-06-24 18:00:00,484.74,1007.4,257.64,94.68,0.0,0.97,21.4,53.0
FAC-004,2026-06-24 19:00:00,486.59,1203.8,232.5,110.95,0.0,0.96,19.0,42.1
FAC-004,2026-06-24 20:00:00,182.59,435.3,100.06,41.14,0.0,0.98,19.2,35.1
FAC-004,2026-06-24 21:00:00,181.37,409.4,94.25,38.73,0.0,0.95,19.0,36.3
FAC-004,2026-06-24 22:00:00,192.85,527.6,98.44,38.8,0.0,0.94,18.3,57.0
FAC-004,2026-06-24 23:00:00,207.6,484.1,108.2,40.4,0.0,0.94,17.0,49.6
FAC-004,2026-06-25 00:00:00,204.13,556.7,95.65,50.99,0.0,0.99,15.2,48.3
FAC-004,2026-06-25 01:00:00,185.1,506.8,94.29,33.85,0.0,0.98,16.3,46.7
FAC-004,2026-06-25 02:00:00,198.31,465.8,92.44,41.9,0.0,0.99,15.6,57.0
FAC-004,2026-06-25 03:00:00,203.95,498.8,101.25,46.13,0.0,0.92,16.3,43.1
FAC-004,2026-06-25 04:00:00,186.46,422.6,102.96,36.83,0.0,0.96,19.0,57.1
FAC-004,2026-06-25 05:00:00,205.5,478.5,93.61,49.71,0.0,0.98,19.5,58.0
FAC-004,2026-06-25 06:00:00,184.62,406.1,98.93,34.6,0.0,0.96,20.9,48.7
FAC-004,2026-06-25 07:00:00,203.61,478.9,112.32,47.83,0.0,0.93,25.0,53.4
FAC-004,2026-06-25 08:00:00,659.36,1451.1,428.58,151.9,33.19,0.99,24.2,43.1
FAC-004,2026-06-25 09:00:00,514.62,1155.0,248.39,94.01,56.94,0.96,26.6,52.9
FAC-004,2026-06-25 10:00:00,695.17,1826.2,331.41,128.8,90.56,0.97,27.7,53.4
FAC-004,2026-06-25 11:00:00,576.5,1580.9,261.62,112.43,101.15,0.99,28.2,48.0
FAC-004,2026-06-25 12:00:00,567.74,1507.6,313.86,114.77,111.16,0.93,28.0,58.2
FAC-004,2026-06-25 13:00:00,578.24,1582.3,284.94,129.45,115.3,0.97,29.0,42.4
FAC-004,2026-06-25 14:00:00,523.35,1414.4,286.27,104.68,100.49,0.98,28.0,57.8
FAC-004,2026-06-25 15:00:00,579.16,1472.5,290.25,131.38,87.82,0.92,24.8,46.4
FAC-004,2026-06-25 16:00:00,562.02,1459.1,264.59,119.03,61.97,0.95,23.7,39.8
FAC-004,2026-06-25 17:00:00,548.38,1371.8,241.13,100.36,30.42,0.95,22.3,39.9
FAC-004,2026-06-25 18:00:00,494.41,1130.0,256.63,93.29,0.0,0.97,21.2,56.2
FAC-004,2026-06-25 19:00:00,447.43,1135.0,226.63,88.61,0.0,0.94,19.6,35.4
FAC-004,2026-06-25 20:00:00,182.98,473.8,90.77,35.55,0.0,0.94,19.2,59.7
FAC-004,2026-06-25 21:00:00,203.88,526.5,107.81,42.21,0.0,0.85,16.9,48.9
FAC-004,2026-06-25 22:00:00,194.83,474.9,97.73,48.16,0.0,0.98,16.6,46.8
FAC-004,2026-06-25 23:00:00,188.8,471.7,95.87,41.65,0.0,0.94,16.5,38.3
FAC-004,2026-06-26 00:00:00,178.4,366.4,78.4,35.15,0.0,0.94,14.7,45.9
FAC-004,2026-06-26 01:00:00,201.47,458.8,94.63,49.31,0.0,0.93,17.3,46.6
FAC-004,2026-06-26 02:00:00,197.77,470.3,90.04,38.37,0.0,0.87,15.5,47.0
FAC-004,2026-06-26 03:00:00,198.25,487.8,86.75,41.49,0.0,0.92,18.2,48.0
FAC-004,2026-06-26 04:00:00,193.59,484.5,106.21,35.06,0.0,0.83,18.8,55.1
FAC-004,2026-06-26 05:00:00,196.37,473.3,94.94,38.57,0.0,0.98,21.5,43.5
FAC-004,2026-06-26 06:00:00,183.64,376.4,96.59,45.25,0.0,0.95,22.6,39.4
FAC-004,2026-06-26 07:00:00,196.05,411.2,88.49,35.57,0.0,0.93,23.9,52.2
FAC-004,2026-06-26 08:00:00,474.94,1286.4,264.38,94.5,34.19,0.97,24.2,48.4
FAC-004,2026-06-26 09:00:00,500.1,1048.3,279.85,91.2,57.16,0.97,26.6,43.1
FAC-004,2026-06-26 10:00:00,488.48,1198.6,265.05,107.97,96.18,0.93,28.7,53.1
FAC-004,2026-06-26 11:00:00,551.78,1459.3,266.83,111.19,98.15,0.92,27.2,39.0
FAC-004,2026-06-26 12:00:00,507.5,1167.0,238.08,124.52,110.6,0.95,28.9,39.8
FAC-004,2026-06-26 13:00:00,581.96,1436.1,304.91,108.29,103.59,0.98,26.9,37.3
FAC-004,2026-06-26 14:00:00,578.76,1423.5,261.85,105.32,103.81,0.97,27.5,37.8
FAC-004,2026-06-26 15:00:00,593.16,1530.7,324.89,142.96,84.29,0.98,25.5,58.8
FAC-004,2026-06-26 16:00:00,502.7,1059.7,223.34,113.27,62.09,0.97,25.7,40.1
FAC-004,2026-06-26 17:00:00,471.7,1094.9,221.54,98.07,35.1,0.92,23.5,58.7
FAC-004,2026-06-26 18:00:00,459.84,940.1,208.8,88.03,0.0,0.93,21.2,37.3
FAC-004,2026-06-26 19:00:00,438.56,933.9,217.72,109.0,0.0,0.95,21.6,44.9
FAC-004,2026-06-26 20:00:00,179.81,436.4,93.97,44.61,0.0,0.95,19.4,49.8
FAC-004,2026-06-26 21:00:00,177.9,389.5,89.19,39.43,0.0,0.93,18.4,50.2
FAC-004,2026-06-26 22:00:00,186.21,432.8,102.15,43.21,0.0,0.93,18.2,42.8
FAC-004,2026-06-26 23:00:00,182.94,416.7,97.85,36.46,0.0,0.95,15.9,47.6
FAC-004,2026-06-27 00:00:00,165.55,433.0,88.37,30.97,0.0,0.93,17.3,55.5
FAC-004,2026-06-27 01:00:00,166.95,414.3,93.26,37.19,0.0,0.97,15.2,54.0
FAC-004,2026-06-27 02:00:00,148.3,405.6,69.84,30.42,0.0,0.97,18.2,57.6
FAC-004,2026-06-27 03:00:00,167.72,370.2,80.93,32.89,0.0,0.97,18.2,52.2
FAC-004,2026-06-27 04:00:00,212.08,517.0,105.88,47.56,0.0,0.96,19.4,55.7
FAC-004,2026-06-27 05:00:00,166.03,420.2,83.43,32.13,0.0,0.99,19.7,38.7
FAC-004,2026-06-27 06:00:00,155.15,378.8,67.98,37.43,0.0,0.94,21.4,46.4
FAC-004,2026-06-27 07:00:00,158.71,384.2,84.2,36.06,0.0,0.98,22.3,48.9
FAC-004,2026-06-27 08:00:00,433.99,938.1,228.66,97.75,35.71,0.97,25.2,48.8
FAC-004,2026-06-27 09:00:00,511.3,1316.8,220.15,110.65,59.17,0.92,27.3,55.8
FAC-004,2026-06-27 10:00:00,522.45,1265.6,225.63,125.05,92.08,0.97,27.3,42.3
FAC-004,2026-06-27 11:00:00,564.89,1518.8,296.75,138.6,102.45,0.94,28.5,35.5
FAC-004,2026-06-27 12:00:00,508.18,1325.9,284.39,95.82,116.23,0.93,28.3,39.0
FAC-004,2026-06-27 13:00:00,540.99,1462.1,247.47,118.52,113.02,0.98,27.4,43.1
FAC-004,2026-06-27 14:00:00,562.92,1341.1,300.96,113.57,98.95,0.92,27.3,47.4
FAC-004,2026-06-27 15:00:00,586.16,1567.4,258.94,141.2,85.67,0.97,27.2,52.1
FAC-004,2026-06-27 16:00:00,503.04,1287.1,257.87,113.88,66.18,0.97,25.2,41.5
FAC-004,2026-06-27 17:00:00,472.32,972.0,225.61,109.12,32.28,0.92,24.9,48.8
FAC-004,2026-06-27 18:00:00,470.5,1112.0,218.02,85.38,0.0,0.93,22.7,57.4
FAC-004,2026-06-27 19:00:00,463.59,982.5,202.52,107.49,0.0,0.97,21.1,58.8
FAC-004,2026-06-27 20:00:00,162.37,352.2,75.34,39.74,0.0,0.98,17.9,55.7
FAC-004,2026-06-27 21:00:00,240.51,606.0,156.33,54.93,0.0,0.95,18.7,39.3
FAC-004,2026-06-27 22:00:00,160.03,342.7,78.85,31.03,0.0,0.93,15.4,59.4
FAC-004,2026-06-27 23:00:00,147.68,365.3,74.58,27.41,0.0,0.98,17.1,44.9
FAC-004,2026-06-28 00:00:00,149.34,397.9,82.05,28.04,0.0,0.85,17.0,53.2
FAC-004,2026-06-28 01:00:00,166.57,441.3,74.23,40.59,0.0,0.97,16.3,51.9
FAC-004,2026-06-28 02:00:00,153.86,362.6,77.54,30.47,0.0,0.94,16.3,56.3
FAC-004,2026-06-28 03:00:00,163.75,347.6,74.14,34.34,0.0,0.93,18.1,40.3
FAC-004,2026-06-28 04:00:00,166.66,418.2,75.44,30.22,0.0,0.92,19.3,46.8
FAC-004,2026-06-28 05:00:00,159.34,396.8,70.39,39.05,0.0,0.93,19.3,35.4
FAC-004,2026-06-28 06:00:00,161.24,399.0,81.57,31.09,0.0,0.92,22.2,51.4
FAC-004,2026-06-28 07:00:00,166.33,453.9,92.73,41.31,0.0,0.98,22.3,36.2
FAC-004,2026-06-28 08:00:00,454.25,1155.7,243.43,91.72,32.08,0.98,26.1,54.8
FAC-004,2026-06-28 09:00:00,473.36,998.2,206.4,85.73,62.61,0.93,26.5,50.8
FAC-004,2026-06-28 10:00:00,538.68,1426.6,292.42,116.7,95.59,0.97,26.0,41.8
FAC-004,2026-06-28 11:00:00,492.35,1348.3,221.84,118.97,100.06,0.96,27.8,40.5
FAC-004,2026-06-28 12:00:00,581.1,1219.9,251.86,143.15,120.55,0.97,27.2,54.0
FAC-004,2026-06-28 13:00:00,557.99,1202.1,240.66,138.28,121.29,0.94,28.6,36.5
FAC-004,2026-06-28 14:00:00,598.48,1426.5,309.99,116.65,102.74,0.96,27.4,43.8
FAC-004,2026-06-28 15:00:00,513.64,1308.7,252.0,120.34,79.82,0.98,24.8,39.5
FAC-004,2026-06-28 16:00:00,511.59,1386.1,284.01,115.42,60.23,0.97,24.6,40.0
FAC-004,2026-06-28 17:00:00,513.18,1066.8,280.45,104.82,35.28,0.99,23.1,54.4
FAC-004,2026-06-28 18:00:00,515.69,1341.1,242.34,109.63,0.0,0.95,20.6,54.6
FAC-004,2026-06-28 19:00:00,439.43,1061.1,217.13,92.93,0.0,0.96,19.5,54.2
FAC-004,2026-06-28 20:00:00,157.65,401.9,81.0,38.42,0.0,0.92,20.5,46.8
FAC-004,2026-06-28 21:00:00,158.69,398.9,77.72,32.25,0.0,0.94,16.3,42.3
FAC-004,2026-06-28 22:00:00,158.81,357.3,74.33,39.53,0.0,0.95,16.1,36.2
FAC-004,2026-06-28 23:00:00,163.83,336.2,74.62,33.71,0.0,0.98,14.9,44.1
FAC-004,2026-06-29 00:00:00,189.17,467.1,94.28,38.75,0.0,0.99,16.8,45.1
FAC-004,2026-06-29 01:00:00,188.09,444.5,104.98,43.17,0.0,0.92,17.7,48.1
FAC-004,2026-06-29 02:00:00,177.78,490.2,84.64,43.43,0.0,0.99,17.0,49.8
FAC-004,2026-06-29 03:00:00,198.88,423.1,96.35,45.11,0.0,0.94,19.0,48.5
FAC-004,2026-06-29 04:00:00,205.65,508.1,107.2,42.98,0.0,0.95,20.2,39.0
FAC-004,2026-06-29 05:00:00,177.18,389.5,83.42,33.72,0.0,0.92,19.9,35.8
FAC-004,2026-06-29 06:00:00,194.62,537.0,86.14,43.14,0.0,0.87,21.6,36.6
FAC-004,2026-06-29 07:00:00,187.01,414.6,93.14,42.32,0.0,0.94,23.1,60.0
FAC-004,2026-06-29 08:00:00,489.58,1171.0,254.63,102.05,32.03,0.95,24.9,42.4
FAC-004,2026-06-29 09:00:00,512.06,1239.8,248.17,116.11,57.07,0.86,25.7,53.6
FAC-004,2026-06-29 10:00:00,482.24,1210.0,252.78,104.17,80.77,0.96,28.5,48.0
FAC-004,2026-06-29 11:00:00,535.14,1321.8,238.17,113.95,98.78,0.97,26.6,46.7
FAC-004,2026-06-29 12:00:00,566.55,1372.9,301.83,140.15,106.67,0.96,28.4,38.6
FAC-004,2026-06-29 13:00:00,572.77,1560.9,298.43,137.7,107.44,0.92,28.9,51.5
FAC-004,2026-06-29 14:00:00,520.72,1267.5,226.72,97.44,96.66,0.94,27.0,52.4
FAC-004,2026-06-29 15:00:00,534.64,1316.3,246.8,109.05,93.44,0.94,24.9,52.5
FAC-004,2026-06-29 16:00:00,554.13,1190.7,305.09,128.84,62.15,0.98,23.7,53.0
FAC-004,2026-06-29 17:00:00,474.83,1213.6,259.9,101.53,31.27,0.86,24.4,40.2
FAC-004,2026-06-29 18:00:00,452.74,1189.7,238.63,108.35,0.0,0.97,22.6,35.0
FAC-004,2026-06-29 19:00:00,458.67,1121.1,234.22,103.9,0.0,0.98,21.7,49.6
FAC-004,2026-06-29 20:00:00,205.24,564.3,106.44,46.99,0.0,0.93,18.2,50.8
FAC-004,2026-06-29 21:00:00,206.86,558.6,101.17,48.62,0.0,0.97,18.1,59.2
FAC-004,2026-06-29 22:00:00,196.88,436.5,107.36,38.2,0.0,0.99,15.9,45.5
FAC-004,2026-06-29 23:00:00,195.7,528.2,91.58,47.84,0.0,0.95,16.8,51.6
FAC-004,2026-06-30 00:00:00,189.86,449.9,90.23,37.3,0.0,0.97,16.8,44.4
FAC-004,2026-06-30 01:00:00,177.3,442.1,87.23,41.77,0.0,0.95,17.4,49.2
FAC-004,2026-06-30 02:00:00,207.31,428.5,108.16,45.64,0.0,0.95,17.7,46.0
FAC-004,2026-06-30 03:00:00,185.47,443.3,97.7,38.82,0.0,0.98,16.5,48.0
FAC-004,2026-06-30 04:00:00,201.65,497.3,112.09,37.08,0.0,0.97,20.3,52.8
FAC-004,2026-06-30 05:00:00,182.07,466.5,87.38,40.23,0.0,0.96,20.2,53.2
FAC-004,2026-06-30 06:00:00,182.11,381.5,82.16,44.14,0.0,0.98,21.9,57.9
FAC-004,2026-06-30 07:00:00,183.57,452.1,85.71,44.87,0.0,0.95,22.7,52.2
FAC-004,2026-06-30 08:00:00,438.61,945.7,233.59,105.19,35.69,0.94,24.1,35.1
FAC-004,2026-06-30 09:00:00,471.13,1075.7,227.97,99.52,67.53,0.98,26.3,43.1
FAC-004,2026-06-30 10:00:00,521.93,1257.1,254.75,127.21,87.8,0.95,27.0,41.7
FAC-004,2026-06-30 11:00:00,542.63,1229.3,275.06,120.87,110.74,0.92,26.7,53.0
FAC-004,2026-06-30 12:00:00,539.53,1167.2,236.42,116.84,118.9,0.95,27.8,55.1
FAC-004,2026-06-30 13:00:00,601.35,1578.5,328.81,121.6,126.41,0.88,28.6,54.2
FAC-004,2026-06-30 14:00:00,535.02,1415.0,296.99,115.05,103.58,0.93,26.8,43.7
FAC-004,2026-06-30 15:00:00,524.97,1263.3,237.54,118.03,95.72,0.94,27.2,59.3
FAC-004,2026-06-30 16:00:00,516.48,1287.9,262.47,121.0,62.33,0.97,24.0,59.9
FAC-004,2026-06-30 17:00:00,530.04,1232.3,267.36,113.46,34.15,0.93,23.6,40.0
FAC-004,2026-06-30 18:00:00,463.45,1048.1,223.94,88.45,0.0,0.95,20.7,54.5
FAC-004,2026-06-30 19:00:00,443.41,958.8,193.4,106.68,0.0,0.99,20.0,53.5
FAC-004,2026-06-30 20:00:00,188.52,509.8,91.05,39.65,0.0,0.97,18.1,40.8
FAC-004,2026-06-30 21:00:00,184.19,427.1,94.97,34.65,0.0,0.96,16.5,37.0
FAC-004,2026-06-30 22:00:00,202.84,470.9,104.57,37.43,0.0,0.94,16.9,47.0
FAC-004,2026-06-30 23:00:00,181.34,493.2,95.48,43.81,0.0,0.92,16.9,58.7
FAC-004,2026-07-01 00:00:00,199.96,458.4,87.4,44.83,0.0,0.97,15.6,48.1
FAC-004,2026-07-01 01:00:00,189.94,509.8,90.58,36.62,0.0,0.93,17.4,57.8
FAC-004,2026-07-01 02:00:00,182.53,493.6,97.88,36.39,0.0,0.97,15.6,49.6
FAC-004,2026-07-01 03:00:00,203.64,421.8,88.32,50.04,0.0,0.96,16.6,36.2
FAC-004,2026-07-01 04:00:00,188.95,501.0,83.88,44.1,0.0,0.96,17.5,52.5
FAC-004,2026-07-01 05:00:00,197.14,419.8,105.61,41.48,0.0,0.99,20.8,58.3
FAC-004,2026-07-01 06:00:00,194.72,492.7,91.26,48.64,0.0,0.95,21.7,57.2
FAC-004,2026-07-01 07:00:00,202.46,537.6,109.17,48.13,0.0,0.95,24.6,47.5
FAC-004,2026-07-01 08:00:00,426.99,933.7,192.45,99.3,34.24,0.98,25.9,47.2
FAC-004,2026-07-01 09:00:00,475.39,1303.4,225.87,113.57,56.76,0.97,26.6,38.1
FAC-004,2026-07-01 10:00:00,551.49,1384.1,254.01,127.15,86.75,0.93,28.6,39.9
FAC-004,2026-07-01 11:00:00,540.82,1109.9,272.28,120.63,105.91,0.98,26.8,45.3
FAC-004,2026-07-01 12:00:00,592.8,1599.6,328.2,144.02,106.91,0.98,27.7,46.5
FAC-004,2026-07-01 13:00:00,537.54,1205.7,232.75,102.07,113.74,0.97,29.0,57.4
FAC-004,2026-07-01 14:00:00,580.36,1596.7,257.63,122.26,97.64,0.94,28.0,58.0
FAC-004,2026-07-01 15:00:00,565.88,1514.5,277.61,125.84,80.44,0.96,27.5,47.2
FAC-004,2026-07-01 16:00:00,564.87,1508.4,302.8,104.1,59.57,0.98,24.8,39.4
FAC-004,2026-07-01 17:00:00,488.28,1326.1,222.08,110.47,31.01,0.85,23.5,39.1
FAC-004,2026-07-01 18:00:00,477.73,1189.3,260.72,86.3,0.0,0.93,22.1,40.9
FAC-004,2026-07-01 19:00:00,436.45,914.9,224.56,95.47,0.0,0.96,19.2,57.2
FAC-004,2026-07-01 20:00:00,206.38,516.8,92.72,51.5,0.0,0.96,17.6,58.5
FAC-004,2026-07-01 21:00:00,179.92,446.0,77.86,33.03,0.0,0.96,17.2,48.3
FAC-004,2026-07-01 22:00:00,177.7,477.7,82.94,32.65,0.0,0.97,16.2,57.0
FAC-004,2026-07-01 23:00:00,191.06,514.1,87.68,44.27,0.0,0.94,16.8,59.4
FAC-004,2026-07-02 00:00:00,185.87,493.2,90.07,38.46,0.0,0.97,15.3,58.4
FAC-004,2026-07-02 01:00:00,206.99,543.4,104.62,49.16,0.0,0.94,14.8,54.2
FAC-004,2026-07-02 02:00:00,187.54,485.4,96.44,41.14,0.0,0.98,17.8,42.8
FAC-004,2026-07-02 03:00:00,190.36,481.6,98.63,36.76,0.0,0.95,16.4,51.7
FAC-004,2026-07-02 04:00:00,206.08,554.6,107.73,48.58,0.0,0.97,20.1,53.7
FAC-004,2026-07-02 05:00:00,198.98,542.4,108.01,49.41,0.0,0.94,19.3,41.2
FAC-004,2026-07-02 06:00:00,188.21,489.9,96.11,42.65,0.0,0.93,21.8,44.1
FAC-004,2026-07-02 07:00:00,202.82,528.5,99.86,48.99,0.0,0.94,23.4,37.7
FAC-004,2026-07-02 08:00:00,447.89,1144.6,236.22,82.91,33.89,0.97,24.0,49.7
FAC-004,2026-07-02 09:00:00,493.17,1254.8,251.26,114.19,60.71,0.87,25.4,46.4
FAC-004,2026-07-02 10:00:00,538.29,1352.5,293.88,132.33,86.97,0.95,27.0,53.6
FAC-004,2026-07-02 11:00:00,561.2,1321.3,295.68,101.82,108.76,0.95,27.9,57.1
FAC-004,2026-07-02 12:00:00,555.17,1165.9,293.18,101.42,103.72,0.95,29.5,48.6
FAC-004,2026-07-02 13:00:00,539.15,1283.8,254.39,109.71,120.01,0.96,28.6,37.3
FAC-004,2026-07-02 14:00:00,564.59,1245.7,291.88,114.57,103.84,0.99,28.7,47.2
FAC-004,2026-07-02 15:00:00,551.17,1412.4,239.84,134.12,93.85,0.96,27.7,41.9
FAC-004,2026-07-02 16:00:00,541.31,1333.6,301.44,128.8,69.52,0.93,25.6,54.4
FAC-004,2026-07-02 17:00:00,742.66,1657.3,482.73,141.63,33.94,0.94,22.8,37.4
FAC-004,2026-07-02 18:00:00,484.94,1010.6,248.98,98.4,0.0,0.98,23.5,58.4
FAC-004,2026-07-02 19:00:00,447.67,1014.5,235.91,84.78,0.0,0.93,20.6,40.3
FAC-004,2026-07-02 20:00:00,288.92,727.5,187.8,56.49,0.0,0.95,18.9,47.9
FAC-004,2026-07-02 21:00:00,199.66,452.1,87.91,38.86,0.0,0.93,19.2,47.9
FAC-004,2026-07-02 22:00:00,198.13,511.7,107.09,38.66,0.0,0.98,16.3,59.3
FAC-004,2026-07-02 23:00:00,185.8,444.6,93.52,38.7,0.0,0.94,16.7,54.5
FAC-004,2026-07-03 00:00:00,181.88,427.0,97.66,35.98,0.0,0.98,15.1,39.0
FAC-004,2026-07-03 01:00:00,200.59,535.9,112.26,47.16,0.0,0.97,14.9,58.2
FAC-004,2026-07-03 02:00:00,205.49,528.0,90.38,47.28,0.0,0.99,16.5,48.9
FAC-004,2026-07-03 03:00:00,183.14,446.0,84.67,35.81,0.0,0.98,16.4,37.0
FAC-004,2026-07-03 04:00:00,184.96,455.6,81.81,38.32,0.0,0.96,18.5,52.7
FAC-004,2026-07-03 05:00:00,187.77,401.6,82.83,37.69,0.0,0.95,20.3,40.5
FAC-004,2026-07-03 06:00:00,177.95,363.1,89.35,34.14,0.0,0.98,20.8,51.6
FAC-004,2026-07-03 07:00:00,191.68,446.0,92.87,46.4,0.0,0.94,24.8,56.2
FAC-004,2026-07-03 08:00:00,490.44,1003.0,255.34,114.06,36.12,0.96,26.3,57.1
FAC-004,2026-07-03 09:00:00,519.15,1262.6,259.5,93.7,56.44,0.95,25.9,57.9
FAC-004,2026-07-03 10:00:00,540.94,1399.9,296.1,116.28,86.97,0.97,26.0,41.6
FAC-004,2026-07-03 11:00:00,516.8,1309.4,239.81,116.09,115.99,0.98,28.5,45.4
FAC-004,2026-07-03 12:00:00,581.01,1516.8,318.22,122.96,103.28,0.87,28.1,52.1
FAC-004,2026-07-03 13:00:00,562.61,1470.4,278.73,112.72,110.47,0.95,26.6,46.8
FAC-004,2026-07-03 14:00:00,572.65,1542.1,281.31,108.83,106.03,0.93,27.5,53.7
FAC-004,2026-07-03 15:00:00,589.41,1516.2,301.03,141.04,83.26,0.97,25.9,51.4
FAC-004,2026-07-03 16:00:00,554.5,1170.4,241.53,107.21,65.09,0.99,25.4,55.5
FAC-004,2026-07-03 17:00:00,492.07,1201.6,265.93,95.28,32.19,0.84,23.9,43.9
FAC-004,2026-07-03 18:00:00,496.34,1173.5,228.55,94.41,0.0,0.93,21.4,37.7
FAC-004,2026-07-03 19:00:00,474.19,1010.9,239.38,112.78,0.0,0.95,21.0,52.4
